ticket_handle,game_handle,outcome_h_plus,outcome_h,outcome_t,outcome_v,outcome_v_plus
2633,12,0,0,1,0,0
2633,59,0,1,0,0,0
2633,58,0,1,0,0,0
2633,17,0,0,0,1,1
2633,38,0,0,1,0,0
2633,19,1,1,0,0,0
2633,18,0,0,0,1,1
2633,57,0,0,1,0,0
2633,56,0,0,1,0,0
2633,51,0,0,0,0,0
2633,36,1,1,0,0,0
2633,53,0,0,0,0,0
2633,52,0,1,0,0,0
2633,33,0,0,1,0,0
2633,55,0,0,0,0,0
2633,37,0,0,1,0,0
2633,47,0,1,0,0,0
2633,31,0,0,0,0,0
2633,50,0,0,1,0,0
2632,52,0,0,1,0,0
2632,30,0,1,0,0,0
2632,32,0,1,0,0,0
2632,28,1,1,0,0,0
2632,29,1,1,0,0,0
2632,60,0,0,0,0,0
2632,61,0,0,1,0,0
2632,62,0,0,0,0,0
2632,63,0,1,0,0,0
2632,64,0,0,1,0,0
2632,65,0,1,0,0,0
2632,66,0,0,0,0,0
2632,67,0,0,0,0,0
2632,82,1,1,0,0,0
2632,69,0,0,0,0,0
2632,80,1,1,0,0,0
2632,81,1,1,0,0,0
2632,24,1,1,0,0,0
2632,25,0,1,0,0,0
2632,27,0,0,0,0,0
2632,20,0,0,0,0,0
2632,21,0,0,0,0,0
2632,22,1,1,0,0,0
2632,23,1,1,0,0,0
2632,46,0,1,1,0,0
2632,47,1,1,0,0,0
2632,44,0,0,1,0,0
2632,45,0,0,0,0,0
2632,42,0,0,0,1,1
2632,43,1,1,0,0,0
2632,40,0,0,1,0,0
2632,41,0,1,0,0,0
2632,1,1,1,0,0,0
2632,35,0,0,0,0,0
2632,3,0,1,0,0,0
2632,2,0,0,0,1,1
2632,5,1,1,0,0,0
2632,4,1,1,0,0,0
2632,7,0,0,0,0,0
2632,6,0,1,0,0,0
2632,9,0,0,0,1,1
2632,96,0,0,0,0,0
2632,68,0,0,1,0,0
2632,49,0,1,0,0,0
2632,97,0,0,1,0,0
2632,13,0,0,1,0,0
2632,77,0,1,0,0,0
2632,98,0,0,1,0,0
2632,75,0,1,0,0,0
2632,74,0,0,1,0,0
2632,73,0,1,0,0,0
2632,72,0,1,0,0,0
2632,71,0,1,0,0,0
2632,70,0,0,0,0,0
2632,15,1,1,0,0,0
2632,95,0,0,1,0,0
2632,79,0,1,1,0,0
2632,78,0,1,0,0,0
2632,11,0,0,1,0,0
2632,10,0,0,1,0,0
2632,39,0,0,0,0,0
2632,38,0,0,0,0,0
2632,59,0,0,0,0,0
2632,58,0,0,1,0,0
2632,14,1,1,0,0,0
2632,76,0,1,0,0,0
2632,19,0,0,1,0,0
2632,54,0,0,1,0,0
2632,57,0,0,0,0,0
2632,56,0,1,0,0,0
2632,51,0,0,1,0,0
2632,36,0,0,0,1,1
2632,53,0,0,1,0,0
2632,34,0,1,0,0,0
2632,33,0,0,0,1,1
2632,55,0,0,0,0,0
2632,16,0,0,0,1,1
2632,37,0,0,0,0,0
2632,48,0,0,1,0,0
2632,18,0,0,0,1,1
2632,12,0,0,1,0,0
2632,17,1,1,0,0,0
2632,31,0,1,0,0,0
2632,50,1,1,0,0,0
2584,24,0,0,0,1,1
2584,25,0,0,1,0,0
2584,26,1,1,0,0,0
2584,27,1,1,0,0,0
2584,20,0,0,0,1,1
2584,21,0,0,0,1,1
2584,22,1,1,0,0,0
2584,28,0,0,0,1,1
2584,4,0,0,0,1,1
2584,8,0,1,0,0,0
2584,59,0,0,1,0,0
2584,58,0,0,0,1,1
2584,55,0,0,0,1,1
2584,54,0,0,1,0,0
2584,57,0,0,0,1,1
2584,51,1,1,0,0,0
2584,50,0,0,0,1,1
2584,53,0,0,0,1,1
2584,52,1,1,0,0,0
2584,88,0,0,0,0,0
2584,89,0,1,0,0,0
2584,82,0,0,1,0,0
2584,83,0,1,0,0,0
2584,80,0,0,0,0,0
2584,81,0,0,0,0,0
2584,86,0,0,0,0,0
2584,87,0,1,0,0,0
2584,84,0,0,0,0,0
2584,85,0,0,1,0,0
2584,3,1,1,0,0,0
2584,7,0,0,1,0,0
2584,39,0,1,0,0,0
2584,38,0,1,0,0,0
2584,31,0,0,0,1,1
2584,36,0,0,0,1,1
2584,35,1,1,0,0,0
2584,60,0,0,0,1,1
2584,61,1,1,0,0,0
2584,62,0,0,0,1,1
2584,64,1,1,1,0,0
2584,65,0,0,0,1,1
2584,66,1,1,0,0,0
2584,67,1,1,0,0,0
2584,68,0,0,0,1,1
2584,2,1,1,0,0,0
2584,6,0,0,0,1,1
2584,99,0,1,0,0,0
2584,98,0,1,0,0,0
2584,91,0,1,0,0,0
2584,90,0,1,0,0,0
2584,93,0,1,0,0,0
2584,92,0,0,0,0,0
2584,95,0,0,1,0,0
2584,94,0,1,0,0,0
2584,97,0,0,0,0,0
2584,96,0,1,0,0,0
2584,11,0,0,1,0,0
2584,10,0,0,1,0,0
2584,13,1,1,0,0,0
2584,12,0,0,0,0,0
2584,15,0,0,0,1,1
2584,14,1,1,0,0,0
2584,17,0,0,0,1,1
2584,16,0,0,0,0,0
2584,19,1,1,0,0,0
2584,18,1,1,0,0,0
2584,48,1,1,0,0,0
2584,49,1,1,0,0,0
2584,46,1,1,0,0,0
2584,47,1,1,0,0,0
2584,44,0,0,0,1,1
2584,45,0,1,1,0,0
2584,42,0,0,1,0,0
2584,43,0,1,1,0,0
2584,41,1,1,0,0,0
2584,1,1,1,0,0,0
2584,5,0,1,0,0,0
2584,9,1,1,0,0,0
2584,77,0,0,0,1,1
2584,75,0,1,1,0,0
2584,74,1,1,0,0,0
2584,73,1,1,0,0,0
2584,72,1,1,0,0,0
2584,71,1,1,0,0,0
2584,70,1,1,0,0,0
2584,79,0,0,0,1,1
2584,78,0,1,1,0,0
2626,24,0,0,0,0,0
2626,25,0,1,0,0,0
2626,27,1,1,0,0,0
2626,20,0,0,0,0,0
2626,21,0,1,0,0,0
2626,22,0,1,0,0,0
2626,23,0,1,0,0,0
2626,29,0,1,0,0,0
2626,1,0,0,0,1,1
2626,3,0,0,0,0,0
2626,2,0,0,0,0,0
2626,5,1,1,0,0,0
2626,4,1,1,0,0,0
2626,7,0,0,0,1,1
2626,6,0,0,0,1,1
2626,9,0,1,1,0,0
2626,8,1,1,0,0,0
2626,11,1,1,0,0,0
2626,10,1,1,0,0,0
2626,13,0,0,0,1,1
2626,12,0,1,0,0,0
2626,15,0,0,0,0,0
2626,14,0,1,0,0,0
2626,17,0,1,0,0,0
2626,16,0,0,0,0,0
2626,19,0,1,0,0,0
2626,18,0,0,1,0,0
2626,31,0,0,1,0,0
2626,30,0,1,0,0,0
2626,37,1,1,0,0,0
2626,36,0,1,0,0,0
2626,35,1,1,0,0,0
2626,34,0,1,0,0,0
2626,33,0,0,1,0,0
2626,32,0,1,1,0,0
2543,58,0,0,0,0,0
2543,56,0,1,0,0,0
2543,42,0,0,0,0,0
2543,43,0,0,1,0,0
2543,60,0,1,0,0,0
2543,61,0,1,0,0,0
2543,62,0,0,0,0,0
2543,63,0,1,0,0,0
2543,64,0,1,0,0,0
2543,65,0,1,0,0,0
2543,66,0,1,0,0,0
2543,67,0,0,0,0,0
2543,68,0,0,1,0,0
2543,69,0,1,0,0,0
2543,32,0,0,1,0,0
2543,53,0,1,0,0,0
2543,24,1,1,0,0,0
2543,25,0,0,0,1,1
2543,26,1,1,0,0,0
2543,27,0,1,1,0,0
2543,21,1,1,0,0,0
2543,48,0,0,0,0,0
2543,49,0,0,0,0,0
2543,46,0,0,0,0,0
2543,23,0,0,0,1,1
2543,44,0,0,0,0,0
2543,45,0,0,1,0,0
2543,28,1,1,0,0,0
2543,29,0,1,1,0,0
2543,40,0,0,1,0,0
2543,41,0,1,0,0,0
2543,1,0,0,0,0,0
2543,3,0,0,1,0,0
2543,2,0,0,0,0,0
2543,4,0,0,0,1,1
2543,7,0,0,0,1,1
2543,6,1,1,0,0,0
2543,9,0,0,1,0,0
2543,8,0,0,1,0,0
2543,52,0,0,0,0,0
2543,47,0,1,0,0,0
2543,38,0,0,1,0,0
2543,70,0,0,0,0,0
2543,59,0,0,1,0,0
2543,14,0,0,1,0,0
2543,11,1,1,0,0,0
2543,10,1,1,0,0,0
2543,39,0,0,1,0,0
2543,12,0,0,0,1,1
2543,15,0,0,0,1,1
2543,22,1,1,0,0,0
2543,16,1,1,0,0,0
2543,33,0,0,1,0,0
2543,54,0,0,1,0,0
2543,57,0,0,0,0,0
2543,30,0,1,1,0,0
2543,51,0,1,0,0,0
2543,36,0,1,0,0,0
2543,35,0,0,0,0,0
2543,34,0,1,0,0,0
2543,55,0,1,0,0,0
2543,37,0,1,0,0,0
2543,18,0,1,1,0,0
2543,31,0,0,0,1,1
2543,50,0,0,0,0,0
2542,56,0,0,1,0,0
2542,54,0,1,0,0,0
2542,37,1,1,0,0,0
2542,22,0,0,0,1,1
2542,29,1,1,0,0,0
2542,53,0,0,0,0,0
2542,52,0,1,0,0,0
2542,24,0,0,0,1,1
2542,25,0,0,0,1,1
2542,26,0,1,1,0,0
2542,27,0,0,0,1,1
2542,20,1,1,0,0,0
2542,21,1,1,0,0,0
2542,48,1,1,0,0,0
2542,49,0,1,1,0,0
2542,47,0,0,1,0,0
2542,44,0,0,1,0,0
2542,45,1,1,0,0,0
2542,28,0,0,1,0,0
2542,40,1,1,0,0,0
2542,1,0,0,0,1,1
2542,3,0,0,0,1,1
2542,4,0,1,0,0,0
2542,7,0,0,1,0,0
2542,8,1,1,0,0,0
2542,39,1,1,0,0,0
2542,12,0,0,0,1,1
2542,15,0,0,0,1,1
2542,14,0,1,1,0,0
2542,11,0,0,0,1,1
2542,13,0,0,1,0,0
2542,59,0,0,0,0,0
2542,58,0,1,0,0,0
2542,17,1,1,0,0,0
2542,55,0,0,0,0,0
2542,18,1,1,0,0,0
2542,57,0,1,0,0,0
2542,30,1,1,0,0,0
2542,51,0,0,1,0,0
2542,36,0,1,1,0,0
2542,35,0,0,0,1,1
2542,34,1,1,0,0,0
2542,19,0,0,1,0,0
2542,31,1,1,0,0,0
2542,32,0,1,1,0,0
2542,33,0,1,1,0,0
2542,50,0,0,0,1,1
2541,24,1,1,0,0,0
2541,25,0,0,0,1,1
2541,26,0,0,0,1,1
2541,27,0,1,1,0,0
2541,22,0,0,1,0,0
2541,23,1,1,0,0,0
2541,55,0,1,0,0,0
2541,54,0,0,0,0,0
2541,30,0,1,1,0,0
2541,28,0,0,0,1,1
2541,53,0,1,0,0,0
2541,52,0,1,0,0,0
2541,3,0,0,0,1,1
2541,7,0,0,0,1,1
2541,6,1,1,0,0,0
2540,56,0,0,0,0,0
2540,54,0,1,0,0,0
2540,28,0,0,0,1,1
2540,50,0,0,1,0,0
2540,60,0,0,0,0,0
2540,61,0,0,1,0,0
2540,62,0,0,0,0,0
2540,63,0,0,0,0,0
2540,64,0,1,0,0,0
2540,65,0,1,0,0,0
2540,66,0,1,0,0,0
2540,67,0,0,0,0,0
2540,68,0,0,1,0,0
2540,69,0,1,0,0,0
2540,24,1,1,0,0,0
2540,25,0,0,0,1,1
2540,26,0,1,1,0,0
2540,27,0,1,1,0,0
2540,21,0,0,0,1,1
2540,22,0,0,1,1,1
2540,23,0,0,0,1,1
2540,46,0,0,1,0,0
2540,47,0,0,0,0,0
2540,44,0,1,0,0,0
2540,45,0,1,0,0,0
2540,42,0,0,0,0,0
2540,43,0,1,0,0,0
2540,1,0,1,0,0,0
2540,35,0,1,1,0,0
2540,3,0,1,0,0,0
2540,2,0,1,0,0,0
2540,4,1,1,0,0,0
2540,7,0,0,0,1,1
2540,6,0,0,0,1,1
2540,49,0,0,1,0,0
2540,77,0,0,0,0,0
2540,76,0,1,0,0,0
2540,75,0,1,0,0,0
2540,74,0,0,1,0,0
2540,73,0,1,0,0,0
2540,72,0,0,1,0,0
2540,71,0,0,1,0,0
2540,70,0,1,0,0,0
2540,79,0,0,1,0,0
2540,78,0,0,1,0,0
2540,59,0,0,0,0,0
2540,58,0,0,1,0,0
2540,16,0,1,1,0,0
2540,33,1,1,0,0,0
2540,32,0,0,0,1,1
2540,57,0,1,0,0,0
2540,30,1,1,0,0,0
2540,51,0,0,0,0,0
2540,36,0,1,1,0,0
2540,53,0,1,0,0,0
2540,52,0,1,0,0,0
2540,19,0,0,0,1,1
2540,55,0,0,0,0,0
2540,37,1,1,0,0,0
2540,48,0,0,1,0,0
2540,31,0,0,0,1,1
2545,54,0,1,0,0,0
2545,28,1,1,0,0,0
2545,22,0,0,0,1,1
2545,43,1,1,0,0,0
2545,49,0,1,0,0,0
2545,34,0,0,0,1,1
2545,24,0,0,0,1,1
2545,26,0,1,1,0,0
2545,27,1,1,0,0,0
2545,20,0,1,1,0,0
2545,21,0,0,0,1,1
2545,48,0,1,0,0,0
2545,23,0,1,1,0,0
2545,46,1,1,0,0,0
2545,47,0,0,1,0,0
2545,44,1,1,0,0,0
2545,45,0,1,1,0,0
2545,42,0,0,0,1,1
2545,29,1,1,0,0,0
2545,40,1,1,0,0,0
2545,1,0,1,0,0,0
2545,35,1,1,0,0,0
2545,3,0,0,0,0,0
2545,2,1,1,0,0,0
2545,5,0,0,0,1,1
2545,4,1,1,0,0,0
2545,7,0,0,0,1,1
2545,6,0,0,0,1,1
2545,9,0,0,1,1,1
2545,8,0,0,0,1,1
2545,13,0,0,0,1,1
2545,12,1,1,0,0,0
2545,11,1,1,0,0,0
2545,10,0,0,0,1,1
2545,39,1,1,0,0,0
2545,15,0,0,0,1,1
2545,14,0,0,0,1,1
2545,17,0,1,1,0,0
2545,16,0,1,1,0,0
2545,19,0,0,0,1,1
2545,18,0,0,0,1,1
2545,31,0,0,1,0,0
2545,56,0,0,0,0,0
2545,51,0,1,0,0,0
2545,36,1,1,0,0,0
2545,53,0,1,0,0,0
2545,52,0,1,0,0,0
2545,33,1,1,0,0,0
2545,55,0,0,1,0,0
2545,37,0,1,1,0,0
2545,32,0,0,0,1,1
2545,50,0,0,0,0,0
2544,37,0,0,1,0,0
2544,36,0,1,0,0,0
2544,24,0,1,1,0,0
2544,20,0,0,0,1,1
2544,21,1,1,0,0,0
2544,22,1,1,0,0,0
2544,49,0,0,0,0,0
2544,46,0,0,1,0,0
2544,47,0,0,1,0,0
2544,44,0,0,0,0,0
2544,45,0,1,0,0,0
2544,42,0,0,0,0,0
2544,43,0,1,0,0,0
2544,40,0,1,0,0,0
2544,41,0,0,1,0,0
2544,1,1,1,0,0,0
2544,3,0,0,1,0,0
2544,2,0,1,0,0,0
2544,5,0,1,1,0,0
2544,4,0,1,0,0,0
2544,7,1,1,0,0,0
2544,9,1,1,0,0,0
2544,8,0,0,0,1,1
2544,18,0,1,1,0,0
2544,39,0,0,1,0,0
2544,38,0,0,1,0,0
2544,10,1,1,0,0,0
2544,13,1,1,0,0,0
2544,12,1,1,0,0,0
2544,15,1,1,0,0,0
2544,14,1,1,0,0,0
2544,17,0,0,1,1,1
2544,16,1,1,0,0,0
2544,55,0,0,1,0,0
2544,54,0,0,0,0,0
2544,23,0,1,1,0,0
2544,51,0,1,0,0,0
2544,50,0,0,0,0,0
2544,53,0,0,1,0,0
2544,52,0,0,0,0,0
2544,19,0,0,0,1,1
2544,48,0,1,0,0,0
2561,60,0,0,1,0,0
2561,61,0,0,1,0,0
2549,60,0,0,0,1,1
2549,61,0,0,0,1,1
2549,62,0,0,0,1,1
2549,63,0,1,0,0,0
2549,64,0,1,0,0,0
2549,65,0,0,0,0,0
2549,66,0,1,0,0,0
2549,67,0,0,0,0,0
2549,48,0,1,1,0,0
2549,49,0,1,1,0,0
2549,1,1,1,0,0,0
2549,7,1,1,0,0,0
2549,6,0,0,0,1,1
2549,8,0,1,1,0,0
2549,59,1,1,0,0,0
2549,58,1,1,0,0,0
2549,11,1,1,0,0,0
2549,10,1,1,0,0,0
2549,13,1,1,0,0,0
2549,12,0,0,1,1,1
2549,15,1,1,0,0,0
2549,14,0,0,0,1,1
2549,17,0,0,0,1,1
2549,16,1,1,0,0,0
2549,55,1,1,0,0,0
2549,54,0,0,0,1,1
2549,57,1,1,0,0,0
2549,56,1,1,0,0,0
2549,51,0,0,0,1,1
2549,50,0,0,0,1,1
2549,53,0,1,1,0,0
2549,52,0,0,1,0,0
2548,24,1,1,0,0,0
2548,25,1,1,0,0,0
2548,26,0,0,1,0,0
2548,27,0,0,0,1,1
2548,49,0,0,0,0,0
2548,33,0,0,1,1,1
2548,32,1,1,0,0,0
2548,31,0,0,1,0,0
2548,30,1,1,0,0,0
2548,28,1,1,0,0,0
2548,29,1,1,0,0,0
2548,35,0,0,0,1,1
2548,34,0,1,1,0,0
2548,36,0,0,0,1,1
2606,60,0,0,0,0,0
2606,61,0,1,0,0,0
2606,62,0,1,0,0,0
2606,63,0,0,0,0,0
2606,64,0,0,0,0,0
2606,65,0,0,1,0,0
2606,66,0,0,0,0,0
2606,67,0,1,0,0,0
2606,68,0,0,0,0,0
2606,69,0,1,0,0,0
2606,20,0,0,0,1,1
2606,21,1,1,0,0,0
2606,22,0,0,0,0,0
2606,23,0,1,0,0,0
2606,40,0,0,0,1,1
2606,71,0,0,1,0,0
2606,70,0,0,1,0,0
2606,11,1,1,0,0,0
2606,39,0,0,0,1,1
2606,38,1,1,0,0,0
2606,17,0,0,0,0,0
2606,16,1,1,0,0,0
2606,19,0,0,0,1,1
2606,18,0,1,1,0,0
2606,37,0,0,0,1,1
2606,36,0,0,1,0,0
2606,35,0,0,0,0,0
2606,34,0,1,0,0,0
2606,33,0,0,1,0,0
2606,32,1,1,0,0,0
2587,58,0,0,0,1,1
2587,42,0,0,0,1,1
2587,98,0,0,1,0,0
2587,43,0,0,0,1,1
2587,61,0,0,0,1,1
2587,88,0,0,1,0,0
2587,63,0,0,0,1,1
2587,64,0,0,0,1,1
2587,65,0,1,1,0,0
2587,66,0,0,0,1,1
2587,67,0,0,1,0,0
2587,82,0,0,0,0,0
2587,83,0,0,0,0,0
2587,80,0,0,1,0,0
2587,81,0,0,0,0,0
2587,86,0,1,0,0,0
2587,87,0,0,0,0,0
2587,84,0,0,1,0,0
2587,85,0,1,0,0,0
2587,25,0,0,1,0,0
2587,26,0,1,1,0,0
2587,27,1,1,0,0,0
2587,21,0,0,0,1,1
2587,22,0,0,0,0,0
2587,23,0,0,0,0,0
2587,46,0,0,1,0,0
2587,47,1,1,0,0,0
2587,45,1,1,0,0,0
2587,28,0,0,0,1,1
2587,29,0,0,0,1,1
2587,40,0,0,1,0,0
2587,1,0,0,1,0,0
2587,35,0,0,0,1,1
2587,3,1,1,0,0,0
2587,2,0,0,1,0,0
2587,5,0,0,0,1,1
2587,4,1,1,0,0,0
2587,7,0,0,0,0,0
2587,6,0,1,1,0,0
2587,9,0,0,1,0,0
2587,96,0,0,0,0,0
2587,49,1,1,0,0,0
2587,97,0,1,0,0,0
2587,19,1,1,0,0,0
2587,13,1,1,0,0,0
2587,77,0,1,0,0,0
2587,76,0,1,0,0,0
2587,75,0,0,0,1,1
2587,74,0,0,1,1,1
2587,73,0,1,1,0,0
2587,72,0,0,0,1,1
2587,71,0,0,1,0,0
2587,70,1,1,0,0,0
2587,91,0,0,0,0,0
2587,90,0,1,0,0,0
2587,93,0,0,0,0,0
2587,92,0,0,0,0,0
2587,95,0,1,0,0,0
2587,94,0,1,0,0,0
2587,79,0,1,0,0,0
2587,78,0,0,0,0,0
2587,11,0,0,1,0,0
2587,10,0,1,0,0,0
2587,39,0,0,1,0,0
2587,12,0,0,0,1,1
2587,15,1,1,0,0,0
2587,48,0,0,1,0,0
2587,14,0,0,0,1,1
2587,16,0,0,1,0,0
2587,33,0,0,0,1,1
2587,54,1,1,0,0,0
2587,31,1,1,0,0,0
2587,56,1,1,0,0,0
2587,51,0,0,1,0,0
2587,62,1,1,0,0,0
2587,53,0,0,0,1,1
2587,52,0,0,1,0,0
2587,99,0,0,0,0,0
2587,59,1,1,0,0,0
2587,55,0,0,0,1,1
2587,89,0,0,1,0,0
2587,37,1,1,0,0,0
2587,18,0,0,1,0,0
2587,17,1,1,0,0,0
2587,69,0,0,0,1,1
2605,24,0,0,1,0,0
2605,25,0,0,0,1,1
2605,26,1,1,0,0,0
2605,27,0,0,1,0,0
2605,22,0,0,0,1,1
2605,28,0,0,0,1,1
2605,29,0,1,0,0,0
2605,4,1,1,0,0,0
2605,8,0,0,1,0,0
2605,59,1,1,0,0,0
2605,58,0,1,0,0,0
2605,55,0,1,0,0,0
2605,54,0,0,0,1,1
2605,57,0,0,1,0,0
2605,56,0,0,0,1,1
2605,51,0,0,0,0,0
2605,50,0,0,0,0,0
2605,53,0,0,0,0,0
2605,88,1,1,0,0,0
2605,82,0,1,0,0,0
2605,83,0,1,0,0,0
2605,80,0,1,0,0,0
2605,81,0,0,0,0,0
2605,86,1,1,0,0,0
2605,84,0,0,0,0,0
2605,85,0,0,0,1,1
2605,3,1,1,0,0,0
2605,7,0,0,1,0,0
2605,38,0,0,0,1,1
2605,33,0,0,1,0,0
2605,32,1,1,1,0,0
2605,30,1,1,0,0,0
2605,37,0,1,0,0,0
2605,36,1,1,0,0,0
2605,35,0,1,0,0,0
2605,34,0,0,0,0,0
2605,60,0,0,0,1,1
2605,61,0,1,0,0,0
2605,62,1,1,0,0,0
2605,63,0,0,0,1,1
2605,64,0,0,0,1,1
2605,65,0,0,1,0,0
2605,66,0,0,0,0,0
2605,67,0,1,0,0,0
2605,68,0,0,1,0,0
2605,69,0,1,0,0,0
2605,2,0,0,0,1,1
2605,6,1,1,0,0,0
2605,99,0,0,0,0,0
2605,98,0,1,0,0,0
2605,91,0,0,0,0,0
2605,90,0,0,1,0,0
2605,93,0,0,0,0,0
2605,95,1,1,0,0,0
2605,94,0,0,0,1,1
2605,97,1,1,0,0,0
2605,96,0,0,1,0,0
2605,11,1,1,0,0,0
2605,10,0,0,0,0,0
2605,13,1,1,0,0,0
2605,12,0,0,0,1,1
2605,14,0,1,0,0,0
2605,17,1,1,0,0,0
2605,16,0,0,0,1,1
2605,19,1,1,0,0,0
2605,18,1,1,0,0,0
2605,48,0,1,0,0,0
2605,49,0,0,0,0,0
2605,46,1,1,0,0,0
2605,47,0,1,1,0,0
2605,44,1,1,0,0,0
2605,45,0,0,0,1,1
2605,42,1,1,0,0,0
2605,40,0,0,1,0,0
2605,41,0,0,1,0,0
2605,1,0,0,0,0,0
2605,5,1,1,0,0,0
2605,9,0,0,0,1,1
2605,77,0,0,1,0,0
2605,76,0,0,0,0,0
2605,75,0,0,0,0,0
2605,74,0,0,0,0,0
2605,73,0,0,0,0,0
2605,72,0,0,0,0,0
2605,71,0,0,1,0,0
2605,70,0,0,0,0,0
2605,79,0,1,0,0,0
2605,78,0,1,0,0,0
2585,28,0,0,0,1,1
2585,50,1,1,0,0,0
2585,53,0,0,1,0,0
2585,82,0,0,1,0,0
2585,83,0,0,0,0,0
2585,80,0,1,0,0,0
2585,81,0,0,0,0,0
2585,86,0,0,1,0,0
2585,87,0,1,0,0,0
2585,84,0,1,0,0,0
2585,85,0,0,1,0,0
2585,24,0,0,0,1,1
2585,25,0,0,1,0,0
2585,27,1,1,0,0,0
2585,20,0,0,0,1,1
2585,21,0,0,0,1,1
2585,48,0,1,1,0,0
2585,49,0,0,1,0,0
2585,46,0,0,0,1,1
2585,47,0,0,1,1,1
2585,44,1,1,0,0,0
2585,45,0,0,0,1,1
2585,42,0,0,1,0,0
2585,43,1,1,0,0,0
2585,41,1,1,0,0,0
2585,1,1,1,0,0,0
2585,3,1,1,0,0,0
2585,2,1,1,0,0,0
2585,5,0,1,0,0,0
2585,4,0,0,0,1,1
2585,7,0,0,1,0,0
2585,6,0,0,0,1,1
2585,9,1,1,0,0,0
2585,8,0,1,0,0,0
2585,39,0,1,0,0,0
2585,77,0,0,0,0,0
2585,76,0,0,0,0,0
2585,75,0,0,1,0,0
2585,74,0,1,0,0,0
2585,73,0,1,0,0,0
2585,72,0,0,0,0,0
2585,71,0,1,0,0,0
2585,79,0,0,1,0,0
2585,78,0,0,1,0,0
2585,10,0,0,1,0,0
2585,13,1,1,0,0,0
2585,38,0,1,0,0,0
2585,15,0,0,0,1,1
2585,22,1,1,0,0,0
2585,17,0,0,0,1,1
2585,16,0,0,0,0,0
2585,19,1,1,0,0,0
2585,54,1,1,0,0,0
2585,31,0,0,0,1,1
2585,56,0,0,1,0,0
2585,51,0,1,1,0,0
2585,36,0,0,0,1,1
2585,35,1,1,0,0,0
2585,52,1,1,0,0,0
2585,18,1,1,0,0,0
2585,12,0,0,0,0,0
2585,14,1,1,0,0,0
2607,59,1,1,0,0,0
2607,58,1,1,0,0,0
2607,55,1,1,0,0,0
2607,54,1,1,0,0,0
2607,57,0,0,0,0,0
2607,56,0,1,0,0,0
2607,51,0,0,0,1,1
2607,50,0,0,0,0,0
2607,53,1,1,0,0,0
2607,52,0,0,0,1,1
2607,88,0,1,0,0,0
2607,82,1,1,0,0,0
2607,83,0,0,0,0,0
2607,84,0,0,0,1,1
2607,85,1,1,0,0,0
2607,39,1,1,0,0,0
2607,60,0,0,0,1,1
2607,61,0,0,0,0,0
2607,62,0,1,0,0,0
2607,63,0,0,0,0,0
2607,64,0,1,0,0,0
2607,65,0,0,1,0,0
2607,66,0,0,1,0,0
2607,67,0,1,0,0,0
2607,68,0,0,1,0,0
2607,69,0,1,0,0,0
